datetime_utc,temperature
20110524-21:00,31
20110525-00:00,30
20110525-03:00,34
20110525-06:00,39
20110525-09:00,41
20110525-12:00,42
20110525-18:00,31
20110525-21:00,30
20110526-00:00,28
20110526-03:00,31
20110526-06:00,38
20110526-09:00,38
20110526-12:00,29
20110526-15:00,30
20110526-18:00,30
20110526-21:00,28
20110527-00:00,26
20110527-03:00,28
20110527-06:00,32
20110527-09:00,35
20110527-12:00,36
20110527-15:00,32
20110527-18:00,30
20110527-21:00,28
20110528-00:00,27
20110528-03:00,32
20110528-06:00,36
20110528-09:00,38
20110528-12:00,38
20110528-15:00,33
20110528-18:00,30
20110528-21:00,31
20110529-00:00,29
20110529-03:00,33
20110529-06:00,38
20110529-09:00,40
20110529-12:00,40
20110529-15:00,35
20110529-18:00,27
20110529-21:00,27
20110530-00:00,27
20110530-03:00,29
20110530-06:00,36
20110530-09:00,40
20110530-12:00,39
20110530-15:00,34
20110530-18:00,32
20110530-21:00,30
20110531-00:00,28
20110531-03:00,30
20110531-06:00,35
20110531-09:00,40
20110531-12:00,40
20110531-15:00,34
20110531-18:00,31
20110531-21:00,30
20110601-00:00,29
20110601-03:00,27
20110601-06:00,32
20110601-09:00,36
20110601-12:00,34
20110601-15:00,32
20110601-18:00,30
20110601-21:00,24
20110602-00:00,25
20110602-03:00,26
20110602-06:00,31
20110602-09:00,36
20110602-12:00,36
20110602-21:00,27
20110603-00:00,25
20110603-06:00,36
20110603-09:00,39
20110603-12:00,38
20110603-15:00,33
20110603-18:00,29
20110603-21:00,27
20110604-00:00,26
20110604-03:00,33
20110604-06:00,38
20110604-09:00,40
20110604-12:00,39
20110604-15:00,34
20110604-18:00,30
20110604-21:00,27
20110605-00:00,27
20110605-03:00,32
20110605-09:00,42
20110605-12:00,41
20110605-15:00,35
20110605-18:00,33
20110605-21:00,31
20110606-00:00,31
20110606-03:00,34
20110606-06:00,41
20110606-09:00,43
20110606-12:00,42
20110606-15:00,36
20110606-18:00,35
20110606-21:00,32
20110607-00:00,30
20110607-03:00,33
20110607-06:00,40
20110607-09:00,43
20110607-18:00,32
20110607-21:00,31
20110608-00:00,29
20110608-06:00,35
20110608-09:00,38
20110608-12:00,38
20110608-15:00,33
20110608-18:00,31
20110609-18:30,31
20110609-19:00,30
20110609-19:30,30
20110609-20:00,30
20110609-20:30,29
20110609-21:00,29
20110609-21:30,28
20110609-22:00,27
20110610-01:30,22
20110610-02:30,24
20110610-03:00,24
20110610-03:30,24
20110610-04:00,25
20110610-04:30,27
20110610-05:00,28
20110610-05:30,29
20110610-06:00,30
20110610-06:30,31
20110610-07:00,32
20110610-07:30,32
20110610-08:30,33
20110610-09:00,33
20110610-09:30,33
20110610-10:00,33
20110610-10:30,33
20110610-11:00,32
20110610-11:30,32
20110610-12:00,31
20110610-12:30,31
20110610-13:00,31
20110610-13:30,30
20110610-14:00,30
20110610-14:30,29
20110610-15:00,29
20110610-15:30,28
20110610-16:00,28
20110610-16:30,28
20110610-17:00,28
20110610-17:30,28
20110610-18:00,28
20110610-18:30,28
20110610-19:00,28
20110610-19:30,28
20110610-20:00,28
20110610-20:30,28
20110610-21:00,28
20110610-21:30,28
20110610-22:00,28
20110610-22:30,28
20110610-23:00,28
20110611-00:00,27
20110611-00:30,27
20110611-01:30,28
20110611-02:00,29
20110611-02:30,30
20110611-03:00,31
20110611-03:30,32
20110611-04:00,32
20110611-04:30,33
20110611-05:00,34
20110611-05:30,35
20110611-06:00,37
20110611-06:30,38
20110611-07:00,38
20110611-07:30,39
20110611-08:00,39
20110611-08:30,40
20110611-09:00,41
20110611-09:30,41
20110611-10:00,41
20110611-10:30,40
20110611-11:00,40
20110611-11:30,39
20110611-12:00,38
20110611-12:30,37
20110611-13:00,36
20110611-13:30,35
20110611-14:00,34
20110611-14:30,34
20110611-15:00,34
20110611-15:30,33
20110611-16:00,33
20110611-16:30,33
20110611-17:00,33
20110611-17:30,33
20110611-18:00,33
20110611-18:30,32
20110611-19:00,32
20110611-19:30,32
20110611-20:00,31
20110611-20:30,31
20110611-21:00,
20110611-21:30,31
20110611-22:00,31
20110611-22:30,31
20110611-23:00,30
20110611-23:30,30
20110612-00:00,30
20110612-01:00,30
20110612-01:30,30
20110612-02:00,31
20110612-02:30,32
20110612-03:00,33
20110612-04:00,34
20110612-04:30,34
20110612-05:00,35
20110612-05:30,35
20110612-06:00,34
20110612-06:30,33
20110612-07:00,34
20110612-07:30,34
20110612-08:00,34
20110612-08:30,35
20110612-09:00,35
20110612-09:30,35
20110612-10:00,36
20110612-10:30,36
20110612-11:00,36
20110612-11:30,36
20110612-12:00,35
20110612-12:30,35
20110612-13:30,30
20110612-14:30,30
20110612-15:00,31
20110612-15:30,31
20110612-16:00,31
20110612-16:30,31
20110612-17:00,30
20110612-17:30,30
20110612-18:00,30
20110613-09:00,39
20110613-12:00,38
20110613-15:00,35
20110613-18:00,33
20110613-21:00,31
20110614-00:00,31
20110614-03:00,34
20110614-06:00,39
20110614-09:00,41
20110614-12:00,40
20110614-15:00,37
20110614-21:00,26
20110615-00:00,27
20110615-03:00,29
20110615-06:00,33
20110615-09:00,33
20110615-12:00,34
20110615-15:00,31
20110615-18:00,30
20110615-21:00,28
20110616-00:00,28
20110616-03:00,29
20110616-06:00,33
20110616-09:00,36
20110616-12:00,36
20110616-15:00,32
20110616-21:00,30
20110617-00:00,29
20110617-03:00,30
20110617-06:00,35
20110617-09:00,36
20110617-12:00,26
20110617-15:00,28
20110617-18:00,28
20110617-21:00,27
20110618-00:00,27
20110618-03:00,30
20110618-06:00,35
20110618-09:00,37
20110618-12:00,36
20110618-15:00,27
20110618-18:00,27
20110618-21:00,26
20110619-00:00,25
20110619-03:00,27
20110619-06:00,34
20110619-09:00,37
20110619-12:00,35
20110619-15:00,32
20110619-18:00,30
20110619-21:00,29
20110620-00:00,28
20110620-03:00,29
20110620-06:00,34
20110620-09:00,35
20110620-12:00,36
20110620-15:00,33
20110620-18:00,32
20110620-21:00,31
20110621-00:00,30
20110621-03:00,33
20110621-09:00,36
20110621-12:00,38
20110621-18:00,33
20110621-21:00,32
20110622-03:00,32
20110622-06:00,37
20110622-09:00,38
20110622-12:00,37
20110622-15:00,34
20110622-18:00,33
20110622-21:00,31
20110623-00:00,30
20110623-03:00,34
20110623-06:00,37
20110623-09:00,38
20110623-15:00,34
20110623-18:00,33
20110623-21:00,31
20110624-00:00,30
20110624-03:00,32
20110624-06:00,36
20110624-09:00,38
20110624-12:00,37
20110624-15:00,35
20110625-00:00,30
20110625-03:00,31
20110625-06:00,33
20110625-09:00,36
20110625-12:00,36
20110625-18:00,31
20110625-21:00,30
20110626-00:00,28
20110626-03:00,27
20110626-06:00,26
20110626-09:00,29
20110626-12:00,30
20110626-15:00,29
20110626-18:00,28
20110627-00:00,28
20110627-03:00,29
20110627-06:00,31
20110627-09:00,33
20110627-12:00,30
20110627-15:00,30
20110627-18:00,29
20110627-21:00,29
20110628-00:00,28
20110628-03:00,28
20110628-06:00,32
20110628-09:00,33
20110628-12:00,33
20110628-15:00,30
20110628-18:00,29
20110628-21:00,29
20110629-00:00,28
20110629-03:00,29
20110629-09:00,30
20110629-12:00,30
20110629-15:00,29
20110629-18:00,28
20110629-21:00,28
20110630-00:00,27
20110630-03:00,29
20110630-06:00,29
20110630-09:00,34
20110630-12:00,33
20110630-18:00,28
20110630-21:00,28
20110701-00:00,27
20110701-03:00,31
20110701-06:00,34
20110701-09:00,34
20110701-12:00,33
20110701-15:00,31
20110701-18:00,30
20110701-21:00,29
20110702-00:00,28
20110702-03:00,31
20110702-06:00,35
20110702-09:00,29
20110702-12:00,34
20110702-15:00,31
20110702-18:00,30
20110702-21:00,29
20110703-00:00,29
20110703-03:00,32
20110703-06:00,36
20110703-09:00,38
20110703-12:00,38
20110703-15:00,32
20110703-18:00,29
20110703-21:00,29
20110704-00:00,28
20110704-03:00,31
20110704-06:00,35
20110704-09:00,37
20110704-12:00,37
20110704-15:00,34
20110704-18:00,33
20110704-21:00,32
20110705-00:00,31
20110705-03:00,34
20110705-06:00,37
20110705-09:00,28
20110705-15:00,30
20110705-18:00,29
20110705-21:00,29
20110706-00:00,28
20110706-03:00,30
20110706-06:00,30
20110706-09:00,33
20110706-12:00,33
20110706-15:00,30
20110706-18:00,29
20110706-21:00,28
20110707-00:00,28
20110707-03:00,30
20110707-06:00,33
20110707-09:00,36
20110707-12:00,33
20110707-15:00,30
20110707-18:00,29
20110707-21:00,28
20110708-00:00,28
20110708-03:00,29
20110708-06:00,30
20110708-15:00,27
20110708-18:00,27
20110708-21:00,27
20110709-00:00,27
20110709-03:00,28
20110709-06:00,30
20110709-09:00,29
20110709-12:00,32
20110709-15:00,29
20110709-18:00,28
20110709-21:00,27
20110710-00:00,27
20110710-03:00,29
20110710-12:00,31
20110710-15:00,29
20110710-18:00,28
20110711-00:00,27
20110711-03:00,30
20110711-06:00,34
20110711-09:00,36
20110711-12:00,33
20110711-15:00,31
20110711-18:00,31
20110711-21:00,29
20110712-00:00,29
20110712-03:00,31
20110712-06:00,33
20110712-09:00,34
20110712-12:00,34
20110712-15:00,32
20110712-18:00,31
20110712-21:00,30
20110713-03:00,31
20110713-06:00,35
20110713-09:00,36
20110713-12:00,35
20110713-15:00,32
20110713-18:00,31
20110713-21:00,31
20110714-00:00,29
20110714-03:00,29
20110714-06:00,34
20110714-09:00,32
20110714-15:00,29
20110714-18:00,28
20110714-21:00,27
20110715-00:00,27
20110715-03:00,29
20110715-06:00,32
20110715-09:00,31
20110715-12:00,30
20110715-15:00,28
20110715-18:00,27
20110715-21:00,27
20110716-00:00,26
20110716-03:00,28
20110716-06:00,33
20110716-09:00,34
20110716-12:00,34
20110716-15:00,28
20110716-18:00,28
20110716-21:00,27
20110717-00:00,27
20110717-03:00,29
20110717-06:00,31
20110717-09:00,33
20110717-15:00,29
20110717-18:00,28
20110717-21:00,27
20110718-03:00,29
20110718-06:00,29
20110718-09:00,32
20110718-12:00,33
20110718-15:00,30
20110718-18:00,29
20110718-21:00,29
20110719-00:00,28
20110719-03:00,29
20110719-06:00,34
20110719-09:00,35
20110719-15:00,32
20110719-21:00,30
20110720-03:00,31
20110720-06:00,35
20110720-09:00,37
20110720-12:00,35
20110720-15:00,30
20110720-18:00,29
20110721-00:00,27
20110721-03:00,29
20110721-06:00,32
20110721-09:00,34
20110721-12:00,34
20110721-15:00,32
20110721-18:00,31
20110721-21:00,30
20110722-00:00,28
20110722-03:00,29
20110722-06:00,32
20110722-09:00,34
20110722-12:00,34
20110722-15:00,32
20110722-18:00,31
20110722-21:00,30
20110723-00:00,29
20110723-03:00,28
20110723-06:00,32
20110723-09:00,33
20110723-12:00,33
20110723-15:00,31
20110723-18:00,27
20110723-21:00,27
20110724-00:00,27
20110724-06:00,32
20110724-09:00,34
20110724-12:00,34
20110724-15:00,31
20110724-18:00,30
20110725-00:00,28
20110725-03:00,29
20110725-09:00,33
20110725-12:00,33
20110725-15:00,30
20110725-18:00,30
20110725-21:00,29
20110726-00:00,29
20110726-03:00,31
20110726-06:00,35
20110726-09:00,26
20110726-15:00,29
20110726-18:00,28
20110726-21:00,28
20110727-00:00,28
20110727-03:00,30
20110727-06:00,34
20110727-09:00,29
20110727-12:00,29
20110727-15:00,28
20110727-18:00,28
20110727-21:00,27
20110728-00:00,27
20110728-03:00,28
20110728-06:00,30
20110728-09:00,33
20110728-12:00,33
20110728-15:00,28
20110728-18:00,28
20110728-21:00,28
20110729-00:00,27
20110729-03:00,28
20110729-06:00,31
20110729-09:00,34
20110729-12:00,33
20110729-15:00,30
20110729-18:00,29
20110729-21:00,28
20110730-00:00,28
20110730-03:00,29
20110730-06:00,31
20110730-09:00,34
20110730-12:00,34
20110730-15:00,32
20110730-18:00,30
20110730-21:00,29
20110731-00:00,29
20110731-09:00,36
20110731-12:00,36
20110731-15:00,33
20110731-18:00,32
20110731-21:00,31
20110801-00:00,29
20110801-03:00,31
20110801-06:00,34
20110801-09:00,36
20110801-12:00,35
20110801-15:00,33
20110801-18:00,31
20110801-21:00,30
20110802-00:00,29
20110802-03:00,31
20110802-06:00,36
20110802-09:00,37
20110802-12:00,37
20110802-15:00,34
20110802-18:00,32
20110802-21:00,31
20110803-00:00,30
20110803-03:00,29
20110803-06:00,30
20110803-09:00,33
20110803-12:00,34
20110803-15:00,32
20110803-18:00,30
20110803-21:00,29
20110804-00:00,29
20110804-06:00,27
20110804-09:00,30
20110804-12:00,32
20110804-15:00,30
20110804-18:00,30
20110804-21:00,29
20110805-00:00,28
20110805-03:00,30
20110805-06:00,29
20110805-09:00,34
20110805-12:00,32
20110805-15:00,31
20110805-21:00,28
20110806-00:00,27
20110806-03:00,28
20110806-06:00,30
20110806-09:00,32
20110806-12:00,32
20110806-15:00,30
20110806-18:00,29
20110807-00:00,28
20110807-03:00,30
20110807-06:00,33
20110807-09:00,34
20110807-12:00,34
20110807-15:00,30
20110807-18:00,30
20110807-21:00,35
20110808-00:00,28
20110808-03:00,30
20110808-06:00,33
20110808-09:00,34
20110808-15:00,31
20110808-18:00,30
20110808-21:00,29
20110809-03:00,30
20110809-06:00,33
20110809-09:00,35
20110809-12:00,33
20110809-15:00,30
20110809-18:00,29
20110809-21:00,28
20110810-03:00,27
20110810-06:00,28
20110810-09:00,32
20110810-12:00,31
20110810-15:00,28
20110810-18:00,27
20110811-00:00,27
20110811-03:00,28
20110811-06:00,31
20110811-09:00,29
20110811-12:00,31
20110811-15:00,29
20110811-18:00,28
20110811-21:00,27
20110812-00:00,26
20110812-03:00,26
20110812-06:00,28
20110812-09:00,29
20110812-12:00,30
20110812-15:00,28
20110812-21:00,26
20110813-00:00,26
20110813-03:00,29
20110813-06:00,33
20110813-09:00,34
20110813-18:00,28
20110813-21:00,27
20110814-00:00,26
20110814-03:00,29
20110814-06:00,31
20110814-09:00,29
20110814-12:00,29
20110814-18:00,27
20110814-21:00,26
20110815-00:00,26
20110815-03:00,26
20110815-06:00,26
20110815-09:00,27
20110815-12:00,28
20110815-15:00,27
20110815-18:00,27
20110815-21:00,27
20110816-00:00,26
20110816-03:00,28
20110816-06:00,25
20110816-09:00,27
20110816-12:00,27
20110816-15:00,27
20110816-21:00,26
20110817-03:00,27
20110817-06:00,30
20110817-09:00,33
20110817-12:00,33
20110817-15:00,30
20110817-18:00,28
20110817-21:00,27
20110818-00:00,26
20110818-03:00,28
20110818-06:00,32
20110818-09:00,35
20110818-12:00,33
20110818-15:00,30
20110818-18:00,30
20110818-21:00,29
20110819-00:00,27
20110819-03:00,28
20110819-06:00,30
20110819-09:00,30
20110819-12:00,29
20110819-15:00,28
20110819-18:00,28
20110819-21:00,27
20110820-00:00,26
20110820-03:00,27
20110820-06:00,31
20110820-09:00,34
20110820-12:00,33
20110820-15:00,30
20110820-18:00,28
20110820-21:00,27
20110821-00:00,27
20110821-03:00,29
20110821-06:00,33
20110821-09:00,35
20110821-12:00,35
20110821-15:00,31
20110821-18:00,30
20110821-21:00,29
20110822-00:00,28
20110822-03:00,30
20110822-06:00,34
20110822-09:00,35
20110822-15:00,33
20110822-18:00,31
20110822-21:00,30
20110823-00:00,29
20110823-03:00,31
20110823-06:00,34
20110823-09:00,28
20110823-12:00,26
20110823-15:00,26
20110823-18:00,26
20110823-21:00,25
20110824-00:00,25
20110824-03:00,26
20110824-09:00,32
20110824-12:00,28
20110824-15:00,27
20110824-18:00,27
20110824-21:00,26
20110825-00:00,26
20110825-03:00,28
20110825-06:00,31
20110825-09:00,33
20110825-12:00,34
20110825-15:00,31
20110825-18:00,30
20110825-21:00,27
20110826-00:00,26
20110826-03:00,28
20110826-06:00,31
20110826-09:00,31
20110826-12:00,31
20110826-18:00,28
20110826-21:00,27
20110827-00:00,27
20110827-03:00,29
20110827-06:00,30
20110827-09:00,32
20110827-12:00,32
20110827-15:00,30
20110827-18:00,28
20110827-21:00,27
20110828-00:00,27
20110828-03:00,29
20110828-06:00,33
20110828-09:00,35
20110828-12:00,35
20110828-15:00,31
20110828-18:00,30
20110828-21:00,29
20110829-03:00,30
20110829-06:00,35
20110829-12:00,35
20110829-15:00,32
20110829-21:00,29
20110830-00:00,29
20110830-03:00,30
20110830-06:00,34
20110830-09:00,35
20110830-12:00,35
20110830-15:00,29
20110830-18:00,29
20110830-21:00,28
20110831-00:00,28
20110831-03:00,30
20110831-06:00,34
20110831-09:00,35
20110831-12:00,35
20110831-15:00,32
20110831-18:00,31
20110831-21:00,29
20110901-00:00,29
20110901-03:00,30
20110901-06:00,34
20110901-09:00,36
20110901-12:00,35
20110901-15:00,32
20110901-21:00,30
20110902-00:00,30
20110902-03:00,31
20110902-06:00,35
20110902-09:00,36
20110902-12:00,36
20110902-15:00,32
20110902-18:00,31
20110902-21:00,25
20110903-00:00,25
20110903-09:00,33
20110903-12:00,32
20110903-18:00,30
20110903-21:00,28
20110904-00:00,26
20110904-03:00,27
20110904-06:00,29
20110904-09:00,30
20110904-12:00,30
20110904-15:00,29
20110904-21:00,26
20110905-00:00,25
20110905-06:00,29
20110905-09:00,32
20110905-12:00,27
20110905-15:00,27
20110905-18:00,27
20110905-21:00,27
20110906-00:00,25
20110906-03:00,26
20110906-06:00,28
20110906-09:00,29
20110906-12:00,31
20110906-15:00,29
20110906-18:00,28
20110906-21:00,28
20110907-00:00,27
20110907-03:00,29
20110907-06:00,32
20110907-09:00,29
20110907-12:00,29
20110907-15:00,28
20110907-18:00,28
20110907-21:00,27
20110908-03:00,28
20110908-06:00,31
20110908-09:00,34
20110908-12:00,29
20110908-18:00,28
20110908-21:00,27
20110909-03:00,27
20110909-06:00,26
20110909-09:00,28
20110909-12:00,29
20110909-15:00,27
20110909-18:00,27
20110909-21:00,27
20110910-00:00,26
20110910-06:00,33
20110910-09:00,33
20110910-12:00,33
20110910-15:00,30
20110910-18:00,29
20110910-21:00,28
20110911-00:00,28
20110911-03:00,28
20110911-06:00,33
20110911-09:00,34
20110911-12:00,33
20110911-18:00,29
20110911-21:00,28
20110912-00:00,27
20110912-03:00,28
20110912-09:00,34
20110912-12:00,33
20110912-18:00,29
20110912-21:00,28
20110913-00:00,28
20110913-03:00,29
20110913-06:00,33
20110913-09:00,35
20110913-12:00,34
20110913-15:00,31
20110913-21:00,29
20110914-00:00,28
20110914-03:00,28
20110914-06:00,34
20110914-09:00,34
20110914-12:00,35
20110914-15:00,32
20110914-18:00,30
20110914-21:00,29
20110915-00:00,28
20110915-03:00,26
20110915-09:00,33
20110915-12:00,26
20110915-15:00,26
20110915-18:00,27
20110915-21:00,26
20110916-00:00,26
20110916-03:00,27
20110916-06:00,28
20110916-09:00,32
20110916-12:00,31
20110916-15:00,29
20110916-18:00,28
20110916-21:00,27
20110917-00:00,25
20110917-03:00,26
20110917-06:00,31
20110917-09:00,33
20110917-12:00,32
20110917-15:00,29
20110917-18:00,28
20110917-21:00,27
20110918-00:00,26
20110918-03:00,27
20110918-06:00,30
20110918-09:00,33
20110918-15:00,29
20110918-18:00,28
20110918-21:00,27
20110919-00:00,26
20110919-03:00,27
20110919-06:00,31
20110919-12:00,32
20110919-15:00,29
20110919-18:00,28
20110919-21:00,27
20110920-00:00,26
20110920-03:00,27
20110920-06:00,32
20110920-09:00,33
20110920-12:00,32
20110920-15:00,29
20110920-18:00,27
20110920-21:00,26
20110921-00:00,25
20110921-03:00,27
20110921-06:00,32
20110921-09:00,33
20110921-12:00,31
20110921-15:00,29
20110921-18:00,27
20110921-21:00,26
20110922-00:00,26
20110922-03:00,27
20110922-06:00,32
20110922-09:00,33
20110922-12:00,32
20110922-18:00,28
20110922-21:00,27
20110923-03:00,27
20110923-06:00,32
20110923-09:00,33
20110923-15:00,28
20110923-18:00,27
20110923-21:00,26
20110924-00:00,24
20110924-03:00,26
20110924-06:00,32
20110924-12:00,32
20110924-15:00,29
20110924-18:00,26
20110924-21:00,25
20110925-00:00,25
20110925-03:00,27
20110925-06:00,32
20110925-09:00,34
20110925-15:00,29
20110925-18:00,28
20110925-21:00,26
20110926-00:00,25
20110926-03:00,27
20110926-06:00,32
20110926-09:00,34
20110926-12:00,33
20110926-15:00,29
20110926-18:00,28
20110926-21:00,27
20110927-00:00,25
20110927-03:00,26
20110927-06:00,31
20110927-09:00,33
20110927-15:00,29
20110927-18:00,27
20110927-21:00,26
20110928-00:00,25
20110928-06:00,32
20110928-09:00,33
20110928-15:00,29
20110928-18:00,26
20110928-21:00,25
20110929-00:00,25
20110929-03:00,26
20110929-06:00,32
20110929-09:00,34
20110929-15:00,28
20110929-18:00,26
20110929-21:00,24
20110930-00:00,24
20110930-03:00,26
20110930-09:00,34
20110930-12:00,33
20110930-15:00,28
20110930-18:00,26
20110930-21:00,25
20111001-00:00,24
20111001-03:00,25
20111001-06:00,32
20111001-09:00,34
20111001-12:00,32
20111001-15:00,28
20111001-18:00,26
20111001-21:00,25
20111002-00:00,24
20111002-03:00,26
20111002-06:00,31
20111002-09:00,34
20111002-12:00,32
20111002-15:00,27
20111002-18:00,26
20111002-21:00,25
20111003-00:00,25
20111003-06:00,32
20111003-09:00,34
20111003-12:00,33
20111003-15:00,28
20111003-18:00,26
20111003-21:00,25
20111004-00:00,24
20111004-03:00,26
20111004-06:00,31
20111004-09:00,34
20111004-12:00,33
20111004-15:00,28
20111004-18:00,26
20111004-21:00,25
20111005-00:00,24
20111005-03:00,26
20111005-06:00,32
20111005-09:00,34
20111005-12:00,32
20111005-15:00,28
20111005-18:00,26
20111005-21:00,25
20111006-00:00,24
20111006-03:00,26
20111006-06:00,32
20111006-09:00,34
20111006-12:00,32
20111006-15:00,27
20111006-18:00,25
20111006-21:00,24
20111007-00:00,24
20111007-03:00,26
20111007-06:00,31
20111007-09:00,34
20111007-12:00,32
20111007-15:00,27
20111007-18:00,25
20111007-21:00,24
20111008-00:00,24
20111008-03:00,27
20111008-06:00,31
20111008-09:00,34
20111008-12:00,31
20111008-15:00,28
20111008-18:00,26
20111008-21:00,25
20111009-00:00,24
20111009-03:00,26
20111009-06:00,32
20111009-12:00,31
